ID,pH6.5-A1,pH6.5-A2,pH6.5-A3,pH5.5-A1,pH5.5-A2,pH5.5-A3,pH5-A1,pH5-A2,pH5-A3,pH4.5-A1,pH4.5-A2,pH4.5-A3,pH6.5-B1,pH6.5-B2,pH6.5-B3,pH5.5-B1,pH5.5-B2,pH5.5-B3,pH5-B1,pH5-B2,pH5-B3,pH4.5-B1,pH4.5-B2,pH4.5-B3
F9UMN9,0.877722326405116,0.885573523488757,0.877943322006999,1.04901498774729,1.06399220372089,0.986426090830068,1.08517919260231,1.02340317696817,1.10159635626099,1.10743654471609,1.15643032982998,1.10145571196165,0.907420387404949,0.791635451892437,0.82586080199116,1.15506324292924,1.12975518447436,1.15108910478467,1.19933730582912,0.860683248438519,0.828313893021919,0.927453980519149,0.918484551162523,1.30898462647475
Q88WQ9,0.839004387546615,0.796400660854786,0.87225709635027,0.831441538478575,0.842640579413119,0.960759568933633,0.840422366029214,0.887704160829313,0.820111888563334,0.940386433788655,0.958244160336923,0.950298458095068,0.876860083451939,1.05493011337356,1.01319327380713,1.09562562457904,1.10412686704889,1.11765622211449,1.09026285842825,1.25594227998115,1.18677237428799,1.21850505889444,1.18959346974829,1.27054486902124
Q88ZS6,0.732455463402061,0.707076656928642,0.720894744517057,0.856985914960491,0.860827101922346,0.884354269187833,0.816297944859647,0.814372955148411,0.818631802101509,0.955563298154494,0.97153112922415,0.997392724043065,0.927742496200223,0.963638305975011,0.942436937344621,1.09718213221586,1.08347503597187,1.12460872229484,0.9654018699617,1.33156735765959,1.29917936325124,1.48820636902342,1.43916049214713,1.161957103789
Q88V04,0.957977839110322,1.05215090421361,0.978161538508512,0.923996245796204,0.960621114852261,1.04809458240007,1.04027082293366,1.08219363934935,0.986804564602656,1.15744592340433,1.11688439142036,1.16924925321245,0.805915917224537,0.890329115323049,0.869050774226051,0.907857338869484,0.894598377366344,0.878538121144167,0.957130320967847,1.14239763468553,1.21191144170901,1.13971363063483,1.11333826462363,0.920319109927637
F9UQH7,0.687639706033791,0.699375375208823,0.716420321577284,0.806590109736494,0.855309141676028,0.911409949557078,0.978531365494593,1.02206768589848,0.927253029836445,1.08097783899132,1.04636844793533,1.07689766238526,0.863862252503956,1.00579293957282,0.923337076476378,1.14992452165744,1.20241612815906,1.24744902216966,1.2095282694279,1.01299229306348,1.01626608935491,1.10089591390254,1.09300865119198,1.36901018514185
F9URB5,0.653566360684218,0.638579038596253,0.622431787369692,0.799743552064679,0.771948945697856,0.733797972292609,0.938817823331937,0.864145498002712,0.948270587797489,0.970334337097931,0.978093503430582,0.983432839847077,1.16202147515922,1.10741574099728,1.10398055460018,1.25249878931612,1.23372682309781,1.18662110194011,1.27807467046268,1.0167428393613,1.00512887911685,1.17459552732427,1.15408948970741,1.56172988000481
F9UNZ1,0.998058819696321,0.974833925909039,1.02932959829457,0.949093917374131,1.00015970907164,1.00916124440914,1.00210803141557,1.05308337544051,1.00036580034038,1.00517533517644,1.00950433000429,1.01519803832097,0.949717663266857,1.03282479037488,1.02386049379109,0.973313582623039,0.984801615184077,0.995210362796088,1.02243960702611,1.02963943216532,1.03995102849765,1.04912171361144,1.04183697159867,1.07117574927006
F9USZ7,1.85033080179815,1.47895487512776,1.62580817512376,0.638159756218823,0.644011677605397,0.480720210607079,1.95576089598582,1.64106738933399,1.89591272477597,1.41368516439705,1.30557450935258,1.35110738816091,0.894614945762243,0.859068655107773,0.896376289532108,0.724020607011779,0.690283736922684,0.675555816386355,1.23402022943245,0.948828039817671,0.973573506568264,0.307576098013912,0.355507503831273,0.325947668744394
Q88ZF1,1.99703002508834,1.99921608726533,1.98599427063033,1.1897306710543,1.20622895700373,1.14099305194883,0.891337857468058,0.92227092101955,0.918503165594967,0.855988152919833,0.835559692767004,0.792828229812767,0.97643641220431,0.979367549690236,0.999504850376631,1.05675940723845,1.00486794473158,1.02473572247197,0.737305751840388,0.854612246094524,0.802383661565038,0.55005447667074,0.580073532862288,0.524212307303077
F9UM03,0.918574951975443,0.898162368731809,0.94754876135158,0.919687252359375,0.938608492074611,0.983909621532898,0.888327153771203,0.985688086534586,0.946911949801874,0.994242515600828,0.936947967069319,0.961194328316528,1.10194819441604,1.14435215886826,1.10386939657855,1.00552759678664,1.01290860981402,1.00539796470725,1.03240663639093,1.06681816678698,1.0868611038639,1.11362068732065,1.11325407515856,1.10117181416428
Q88WL7,0.776373372353494,0.773116940792579,0.772664012814963,0.741670182816921,0.747287755903154,0.784079054682174,0.745378425154374,0.756457812983484,0.727528322298316,0.800080414521648,0.773959569920199,0.796688311783877,1.38538068053463,1.47488480428608,1.45474579290027,1.37532575004098,1.4359437775349,1.43542454214914,1.34613617788217,0.870769573971182,0.850683929526594,0.937699523504852,0.931019163309203,1.48970111521106
F9UL55,1.31462586268848,1.27937738295821,1.2996854945962,1.24390568150882,1.22844414265014,1.18843007510686,1.1931213267604,1.14205764680215,1.20309564689451,1.10958635159186,1.10873810027972,1.1212555469307,0.799835238438048,0.797335474948095,0.810518388663811,0.714347619677431,0.720262628081462,0.70788044483793,0.741378675068409,0.953700619091474,0.963554043680965,1.04790389309353,1.03314232908527,0.829543938604067
F9UN23,1.13614337053605,1.1596575309866,1.16740201819535,0.979742327843497,0.964919442453006,0.906281924581886,1.02316771198762,1.00750182452813,1.01509835794503,0.876820654217422,0.92101736100761,0.934983022800979,1.390233645112,1.30673753420763,1.35482986992114,1.08520674481801,1.02715947138135,1.02863640399231,1.06197227041053,1.01247841598193,0.919805562167041,0.741254791253691,0.728594907370411,0.877030159953402
Q88WG0,1.17625684194183,1.1987243641524,1.22127801698637,1.02981224413521,1.00059565951272,0.979731492074622,1.18370503341646,1.16597198917928,1.1580894038501,1.06179704040726,1.10907075073291,1.07303775400179,1.06792786973317,0.980167213395382,0.976541558094538,0.92324321858418,0.890372723322076,0.879336329291181,0.955666748135816,0.932419244757195,0.944664451539419,0.858168007389417,0.887353783319621,0.887734915830577
F9UTP6,0.750634526389757,0.700609976523892,0.698840796901428,0.882579046408811,0.861140665964065,0.830369617441177,0.93856851805062,0.916454081267397,0.951511643246852,0.96194148969028,0.955441367527382,0.966633825876194,1.14010675846744,1.03431788228883,1.09610993143181,1.0398543786995,1.0551425323769,1.03448976124234,1.26097752665561,0.938192883644552,0.969566930631991,1.19864320878741,1.19238932047259,1.77290749960426
Q88YX0,0.828142533005887,0.831934810643972,0.873501183919818,0.793749001045277,0.883508307660255,0.995107295594892,0.992038438940887,1.02475576814213,0.957626466049928,1.15503475460594,1.12374780784094,1.14923720338033,0.989927285958233,0.996809360379447,0.931004768852531,1.01136689635753,1.04268162487555,1.01954243372939,1.17918171438168,1.15189859239011,1.02884924027941,1.01441331197156,1.01732584588646,1.16846381748469
F9URP6,1.37516478479181,1.37470810676193,1.3715851163496,1.33311903042096,1.32068345959267,1.24126084774596,1.04647793768122,1.0473277207405,1.08034085053755,0.871704384769591,0.912343714748713,0.844558701919986,0.800454168900092,0.819725898722158,0.817612740333481,0.948662613063473,0.97167698088333,0.972243252362387,0.808685014228827,0.961207048239566,0.972912942820318,0.916177173241278,0.903680108139433,0.78321699479566
F9UP30,1.10486019566999,1.11440719880503,1.11236330000098,0.936907957059708,0.943329482044846,0.94440961655817,1.00088639227496,1.01944605395363,1.01994260383116,1.04123760029415,0.980596560957067,1.023777630823,1.25679757005797,1.21441622642096,1.17969868863359,1.07494610953481,1.05978751584853,1.07332245252605,1.02742550139707,0.891832222846649,0.938840088887495,0.792444515175692,0.810951728949685,0.939853174909247
F9UP45,1.12753560750022,1.13705275783286,1.20254806299066,0.908950616708297,0.98247573756746,1.0167560467547,1.26328965988853,1.34642863117315,1.21730929691072,1.16024713001673,1.09364249970313,1.13032997547227,1.08878855461553,1.05261914048125,1.00735715914445,0.767520631845245,0.777820345028289,0.786296624174333,1.00790189385094,0.83468499918624,0.839814632102726,0.859994684227958,0.842599721297853,1.0036802635499
F9UU90,0.96534443861093,1.01942419643791,1.09340865453251,1.02616263254463,1.14263953325437,1.41154772521812,0.884504525236752,1.03579304474162,0.862535899226444,1.05469343400151,1.02491951951442,1.05951511341041,0.65655616689374,0.69024834502746,0.678106337348966,0.946059576941294,0.985609765504912,1.06297544197761,0.997802173975649,1.04135382776162,1.03110395795845,1.09470993715564,1.08490790640328,1.0966383614453
F9US42,1.25127264614831,1.21827087945088,1.21608966070112,1.13435093695049,1.14089127749589,1.13875515168936,1.15108869962129,1.13199290732507,1.15865714366864,1.11138078807778,1.11867479979616,1.13039510854345,0.768195540091761,0.808212702226868,0.814836523665007,0.730823321451695,0.748568123862587,0.742342590915743,0.780365720662171,1.03354263284817,1.06929569596541,1.10287497768251,1.09480731368563,0.851293488336112
F9UTR7,1.13151354738556,1.13960555528563,1.11437793654266,1.16470095684101,1.15172786731829,1.02255303326203,1.13338199191534,1.03512581676849,1.11452112565848,1.01695602192173,0.991794337330941,0.972315198829365,0.878509982738669,0.829747410870288,0.838281028218798,1.02395827773489,0.997689813117947,1.02634842926949,1.00516628764211,1.01762242022372,1.0314656313987,0.950996246096725,0.958976752649375,0.895915920874199
F9UM25,1.25274903751212,1.27604360324365,1.29637011083474,1.01897796615551,1.04247291023183,1.07827945392142,0.840983294793166,0.859179603655039,0.831700974968222,0.795546130106372,0.725398654390097,0.755359589314247,1.57500506919504,1.48626980742451,1.34174261352299,1.26079149404737,1.21931198364796,1.23350249785682,0.86473266361596,0.907623870932503,0.813017974076951,0.707155743816371,0.69091419685939,0.708210675958366
P71479,0.994947080942861,0.945998767807801,0.932646124011817,1.13982011573287,1.11757582385762,1.03534052742319,0.462862924465977,0.464080277179816,0.477048665175288,0.389411583600942,0.453969845026425,0.38421573291601,2.39787975108312,2.20445553658538,2.18786002017355,1.84791141890614,1.74085863755642,1.74383016410379,0.798762966274244,0.715174351260664,0.686539076922272,0.488616160601027,0.533950710156723,0.634482020465867
F9UT61,1.43310232004821,1.40201766949987,1.40264783683918,1.04267136876526,1.10891255500727,1.07863587763781,1.55782113247797,1.48997673566903,1.47493301691998,1.6136390933686,1.53085666512161,1.61632020722129,0.705343963639012,0.663705831588009,0.660812527843467,0.467973207596206,0.475147322162906,0.468422163296093,0.716925165767014,0.711098925680697,0.774360048916558,0.814015930982469,0.825993907366791,0.750264040687493
Q88YL5,0.913268052138679,0.868867603087915,0.896302397120673,0.900186362350423,0.876775911396719,0.83936484803532,1.09808637923879,1.02506494099638,1.07644236794404,1.01972170676636,1.04604506322891,1.05223723376155,1.0273168136068,1.00725381348329,0.988201431036726,1.08948743327486,1.030526440051,1.03843231120466,1.17899625164779,0.970725906745826,1.02708563363379,1.04946548385498,1.06237897616137,1.21791238936076
Q88VB2,0.732116014169134,0.761401943260891,0.723514246376409,0.816916098795238,0.83634598176542,0.823238256017031,0.894326178676756,0.863622652370235,0.88004094158291,0.923607870380246,0.933371940868288,0.910833772187682,0.842620199897936,0.834797003427968,0.845401651514569,1.11642555376687,1.11387530649297,1.09763998478538,1.12406624787853,1.31350242445467,1.30764958393395,1.4004527631344,1.43646539348014,1.38880147723273
P77883,1.2165033493151,1.23668843252742,1.34110018493129,1.47527543947781,1.51991011008639,1.73650789486956,0.518186302897721,0.551511254500459,0.562872254497503,0.502700509436425,0.548964447801779,0.49201079921712,1.60425754208748,1.77883234247152,1.66579374352076,1.40331986044877,1.38053120717319,1.4823803128461,0.606474655224036,0.696078210297172,0.65116665973136,0.561284382008495,0.555752680407586,0.519165679489015
F9UKV2,0.928155104505683,0.918891959403692,0.925077926666123,0.882341355862194,0.889891048405428,0.926795005480392,0.832219242953346,0.856893501782536,0.829149836545026,0.815100838350434,0.813471673319427,0.831623226873239,1.67057539045224,1.43865061576896,1.41969544989417,1.29677480941701,1.31926176259267,1.3074674914418,1.22741428228848,0.822188951782697,0.849469662742747,0.773329128065762,0.772651948179627,1.0740234821829
F9UPN0,1.01354192082936,1.00854160656969,1.03079149018778,1.09791066792495,1.11700632094628,1.11543589996034,1.07695252729906,1.06080611655743,1.09825717099428,1.04668836501308,1.07526275489204,1.06211450887232,0.906368264054784,0.880993188892947,0.861596263359113,0.970231422350573,0.955576587949844,0.946247521274244,0.897059338639893,1.14628476463035,1.1018175835834,1.023584433653,1.02092557908956,0.840878375405572
F9UP92,1.08904291595358,1.08816788750201,1.10193772290411,1.15102604548233,1.16229768048974,1.16027748646011,1.17238033173231,1.17798353569973,1.1915419882071,1.19250837460382,1.19301599170242,1.20657671121461,0.793957072729058,0.804349631956428,0.791360791937753,0.716187302535619,0.723851357755371,0.7242501508913,0.804041435729392,0.984855214747227,1.00563991540284,1.11011730099702,1.08781596959549,0.977248037056195
F9UMX4,1.10245574083035,1.15265107762999,1.1655504435443,0.897699821597425,0.960291290797841,0.993437567130944,1.05449922491818,1.11031813111564,0.992172879092795,1.12911705549821,1.10886586052295,1.13799064599729,1.14368904948912,1.22496239196899,1.1709158758018,0.802335032049569,0.829388508739019,0.809487543424922,0.992264043461231,0.953357037284762,0.9408249274804,0.919833253010578,0.924035377284402,0.953923205666709
F9UQS3,0.697705390916428,0.728399180602842,0.73048443999487,0.675738783852367,0.689589102167991,0.72650422257081,0.730131524846015,0.751804684072304,0.727943226585984,0.806581861878791,0.809114578228247,0.79581848608016,1.27197847222473,1.31478418777326,1.2779743663078,1.24196165437834,1.26382126635082,1.26684221518862,1.27685464572956,1.20707293313838,1.22191984083127,1.24391530743607,1.22960859164381,1.32385307564091
F9UN83,0.982210753691928,0.971537021584475,0.94687467601135,1.0926136899899,1.10664612808078,1.11904835297107,1.34586421758366,1.34778577731851,1.32259392880114,1.40353251026047,1.34410415330988,1.42302869182618,0.651754103803633,0.617701470882763,0.633048838196502,0.602848346430361,0.617426751629092,0.602664440611689,0.770026559586989,0.848936363049539,0.909239825881584,1.27752339357672,1.25133676743659,1.1348220977378
F9UQB3,1.11257909759359,1.07796156889355,0.971123803936135,1.19343368717153,1.11678042984042,1.00889154388485,1.22986010922484,1.08485461930194,1.24200510065346,1.21328903582468,1.28381314602194,1.28266507389552,0.891070077045669,0.825153211554649,0.83286931567917,0.875499196705357,0.880208168939613,0.848567672943285,0.894264021741552,0.870066817459339,0.888467971783872,1.02829500081466,0.975927211228422,0.997014576966048
Q88UX0,1.00448453090213,1.0824140325241,1.09321850923759,0.980280229345165,1.12857960125147,1.12504728740951,1.17690363317929,1.23051595718841,1.0890435533382,1.1883545480775,1.13905129935182,1.15363435242534,0.638222964463535,0.662539116707737,0.665317808405629,0.552135329843636,0.547215038604789,0.536303001921839,0.803021776706279,0.647968201523998,0.738338924660895,1.58504092482834,1.49076353035533,1.78241456845558
Q88YH9,1.0544253454059,0.973900892232545,1.033320327297,0.860326609680913,0.879023629273656,0.890384035034685,0.891164077708573,0.839483378473144,0.830893550891225,0.886218533971432,0.917249297941482,0.872821289245478,1.81342856117128,1.37540130605332,1.41742349748526,1.21108492800203,1.08868536540298,1.059703285263,1.08068114222939,0.876155116732221,0.937660194722866,0.869474063170648,0.861108021782968,1.02335658511414
F9UP37,0.949501852108901,0.929006772157541,0.91622405896296,0.948469104703306,0.961350565401596,0.903587963482386,1.16895986783762,1.09904572965686,1.18387359124434,1.12372035624696,1.1721806434343,1.14136926502171,0.865323899355454,0.84845871216617,0.856261803825663,0.904326942684636,0.899662705085011,0.898982085705874,0.963720930325806,1.21748062532817,1.24995267572387,1.1427151043864,1.1244308710394,0.872374581253667
Q88UT9,0.535896926359614,0.540501610568916,0.588975529485263,0.609489791984414,0.625926559337141,0.648612501884495,0.694951140655042,0.727836576388199,0.740032728827401,0.715970213738743,0.793996018733805,0.785225886699723,1.07686752068676,1.09505628907585,1.05666254764625,1.22741154170889,1.26373052181784,1.1960557020976,1.37858176571032,1.36367779320296,1.35143660214694,1.59508081369047,1.48150745030375,1.63386087274886
Q88V90,1.26543290367504,1.18621354734354,1.1396232405445,1.10144368482994,1.04288452619008,0.914403261688058,0.983665119506266,0.859566954300181,0.982422752311964,0.843485000068616,0.917073643584513,0.887493991818211,1.17063351233228,1.02606029638522,1.07610347702187,1.11202447981087,1.07006276476348,1.02738812962965,0.853641100179085,1.11100165011648,1.14084225263635,1.00379585302617,1.04347205474105,0.800984814497367
F9UTA9,0.925251637505665,0.90796931586683,0.949884805622697,0.916371190811554,0.907969348233912,0.919939513115356,0.901091687728249,0.914517722467965,0.915591986085197,0.881202187571139,0.87046419351743,0.842324171617672,1.26514961500735,1.28405754237732,1.28185272664723,1.18785548319152,1.1589064190226,1.17729997627994,1.12465818996395,0.990280608779486,0.956582734979513,0.918671512084159,0.931494746502916,1.19728272799409
F9UP38,1.06229903407309,1.1226751083384,1.07105487120846,0.859154075745969,0.924884401871964,0.891357565253087,1.09284125904233,1.16667024904698,1.01943649034232,1.12196053807296,1.02677798244509,1.04251846320548,1.06234656046985,1.14665478798363,1.07117387109986,0.931388453748391,0.975949809602821,0.940115605023045,1.04615688281251,0.939382146519364,0.93922912508026,0.93114834965729,0.938735820158154,1.04416663743772
F9UNY0,1.07549659017263,1.09165029435248,1.09873964249639,0.989008889518766,1.06376782599268,1.10776418710527,0.97398082420907,1.04784066706079,0.990770433647599,0.939646805052609,0.97150007309002,0.904237476448836,0.920349585962628,1.00205312508785,0.989200244277247,1.05115310349639,1.04526970116271,1.09348701147155,1.01638783569239,1.0676384356808,1.00232733035961,0.960880186439006,0.951819233725617,0.91669111894287
O08445,0.799831481272854,0.752092875238227,0.766282109726465,0.884640368709079,0.925675215910757,0.96239044473603,1.13355658472402,1.14467935743262,1.13363133689738,1.25325113636354,1.20241464379981,1.23487547084899,0.739380461721092,0.812803355284089,0.758653293410034,0.837044278937195,0.856305683743748,0.89057507281937,0.903437586126202,1.26677858823859,1.25513725200351,1.33768824956871,1.29214889929064,0.970551294906616
F9UP82,0.804772173675901,0.834220677524317,0.789214683701105,0.798352084398893,0.820696637795216,0.833335278562344,0.80235591940252,0.815293353809689,0.80699396924979,0.782184746884542,0.797207755963709,0.787408330109474,1.46884923827198,1.45125299471067,1.44289716107871,1.48605026433006,1.48239715409724,1.50684432563137,1.32321708502321,0.764136068567066,0.801832266856866,0.771705992681886,0.742615738788901,1.38013876582625
F9UL63,0.898554051092768,0.952255445658333,0.98412032708809,1.01375539400089,1.06970463481114,1.18496035201211,1.06246167399659,1.16379716815569,1.05023200928504,1.15401171637372,1.11964672146618,1.15727740212889,0.755379864650136,0.802438029284737,0.79973503398577,1.09364817272326,1.08586609847385,1.15064997816068,1.22399948091345,0.798113847578364,0.841987362793931,0.790477831895252,0.811705948153338,1.21321288288094
F9UTM5,0.73842983520486,0.72638028600212,0.786681084235648,0.590945489364266,0.656428602678802,0.744580153218547,0.624008028023008,0.70723005842285,0.605502086147273,0.72521297745694,0.693514207256967,0.711402536281089,1.27754391450463,1.69262224295921,1.60132619172854,1.22990444357942,1.17128855670816,1.26537651367572,1.00955164160308,1.2829280273048,1.21983030909185,1.32649712765361,1.3485574799696,1.24769135161969
Q88YI4,0.840650159363296,0.89694897489256,0.898278107449825,0.904907517973803,0.957774429873234,1.06504841663668,0.872946075169795,0.974727453817432,0.864123723189457,0.981748254052909,0.923510695037892,0.940626024491091,1.28750411848833,1.31491990903604,1.30498368525537,1.13848140731912,1.14272481269151,1.13501388001325,1.14039279032263,0.836699356846608,0.899869769895537,0.861275538868621,0.875751596974082,1.21000742209657
Q88YZ4,0.928072781290881,0.897916001628244,0.931170179372847,0.805074964744857,0.806952780535313,0.824094276570187,0.788178182936373,0.794791080757478,0.783139037301123,0.789726548099095,0.797489139179848,0.797307679275865,1.27474009353091,1.38540138322702,1.36085910629485,1.22410747448481,1.26197493499208,1.33291865817968,1.23655472447212,1.01481896526899,1.0015420518565,0.976836252657989,0.970035326787701,1.25595108941293
Q88W95,0.73166783649339,0.685759698499816,0.651224286702271,0.695451634897046,0.693903057703879,0.679614976335171,0.683756135046754,0.649361944301229,0.661721457789095,0.689118490483384,0.69460539958182,0.689165849692526,1.52190548064461,1.56074988030227,1.5394950577613,1.62123046412066,1.49318411778276,1.55671980506712,1.3666880740845,0.990513483961906,0.901342272064164,0.947627530399171,0.968974392117693,1.50483885742736
Q88UU5,0.684312232172872,0.683484828237217,0.65684454435131,0.935123516331367,0.940263289398754,0.916968842029259,1.04215157396729,0.981645326298523,1.05112515628447,1.01548791734458,1.04326338494802,1.02579647190346,1.4316245658694,1.39724331631473,1.40387454666813,1.03339948346698,1.00250137300213,1.00528017276539,1.10994268216502,0.941048749229292,0.922734951601156,0.97661198066173,0.98038152593329,1.26327743485789
F9URU7,1.06239210085599,1.03306619532976,1.11506714470288,0.908067533963439,0.934227555401278,0.928126480307052,0.983740123541709,0.999037839590093,0.974869258458388,1.07646857727596,1.05440618599274,1.10150366419222,0.947496628635797,1.00192936156036,0.981712802280513,0.900694961828811,0.892263188213583,0.88036502940716,1.01473672205853,1.08338169272758,1.06258531673235,1.14712367294875,1.10612695155118,1.0990179886754
Q88VP9,0.706834983448916,0.6665252834303,0.686704435173396,0.795411782935703,0.730208500020564,0.651468373453594,0.720350551220349,0.647127829616165,0.755321943477077,0.665572819421136,0.69200409616886,0.703232509360932,1.787149736205,1.5888705243867,1.52280155774896,1.75754412513283,1.67594185507754,1.63972142974635,1.56377099140478,0.719196789504675,0.691307634564879,0.746331383468845,0.723364167354313,1.50560467457547
Q88WR3,0.832377121082776,0.851469011031663,0.928957646993119,0.847702563112916,0.903173110980555,0.948255021560793,0.961663236860847,0.977095390376561,0.964912323046549,0.951434149163495,0.971177855131201,0.945339295784668,1.1881199463301,1.02847237650031,1.06333020914196,1.1270492079194,1.06301834106229,1.06760852020112,1.10973844629978,1.02418561507628,1.01018429017902,1.10974772354951,1.11973690600973,1.17533242803901
F9UNW0,0.777699958460413,0.789224813502676,0.807053357837914,0.773905495963874,0.794435691971229,0.797947072338127,0.800864951637712,0.846998989036158,0.793823198200159,0.843882135899856,0.819307864951223,0.854698886664255,1.38010542398115,1.23822480237158,1.22956024597381,1.35260692088438,1.30477295361758,1.29784328903017,1.40227689743335,0.909838045267668,0.952379987971219,0.963587527269702,0.957073596000136,1.45619782516269
Q88UC0,0.957064267424144,0.910921334082575,0.910409611822935,1.00728396120456,0.969448892702239,0.902018623927971,1.109139176555,0.979319433266785,1.11546855252303,1.08764280569577,1.10652456755307,1.1244340101389,1.20301948410225,0.981953007630628,1.04820754711339,1.15240539904951,1.09719744504683,1.07617206047455,1.16016193152025,0.905968806782784,0.878212086625997,0.864262224538426,0.868595197813362,1.09873976433755
F9UPC4,1.18506423709968,1.11475023115564,1.12972929237959,1.0690110663459,1.0932410909565,1.11830496051634,1.05325718863033,1.08389892553837,1.05331308874818,1.00148455217763,0.990716602126577,1.00672039489159,1.05738166435146,1.03069159980577,0.995769431270257,1.09476000853587,1.03574792375565,1.05127711901505,0.950306341939231,0.953546976426354,0.960447944775609,0.827053324703762,0.819712786738084,0.782633857812775
F9ULX8,1.42249043135028,1.38428823093715,1.34523799445708,1.01538393687315,0.99065792627541,0.943249602736836,0.798663698266027,0.754426891396268,0.800560058862668,0.741398925542011,0.767009447837668,0.739188366039994,1.61290869544062,1.66329832217847,1.648677543547,1.19308023794106,1.17895174918584,1.14814717134869,0.979126518243882,0.777646169961073,0.730235045392823,0.658120407497648,0.67483881831965,0.838442647595531
F9UU99,1.03233555155722,0.994086760044349,1.0316841418638,0.752791537005095,0.739274102875087,0.707061178580908,0.694539915807441,0.669210064330133,0.696795113355879,0.613897001312641,0.653651067476615,0.609718185206098,1.51856925346172,1.56647615524194,1.58944270861319,1.54087971397528,1.52126521487315,1.51615370756304,1.3362276480161,0.803982491881236,0.840947382161462,0.835115076616213,0.789139381919838,1.29369441625678
F9UN72,0.99817373039962,0.943471946541847,0.989503573157857,0.868422824386037,0.888666299258189,0.960832143635507,0.789938202391787,0.835023248939441,0.812149388846179,0.877462899759403,0.851722702282233,0.884651862353759,0.921711295162064,1.11631477704302,1.07730776858186,1.09147415202724,1.07344247473332,1.11201633259637,0.979404170343262,1.30331615132446,1.33236422783601,1.22899325123289,1.20566633767591,0.957703851520378
F9UTG6,1.38830132915333,1.40567762675768,1.37827646833747,1.34414490810489,1.31241710470914,1.2673371209581,1.41151495168695,1.35209660277142,1.38618803734888,1.30812836647236,1.29819864752516,1.31542502174064,0.569591828617435,0.549942090508374,0.548531453906838,0.468751825105814,0.458570202614788,0.457688348575184,0.523389748947863,0.891953709594375,0.886352763069775,1.19090147049379,1.15768535682098,0.731633087390588
F9UQL8,0.9416466385479,0.940887905479205,0.986643045200026,0.960313266406768,0.978139611303413,1.04970546316735,1.011723205562,1.05692153020787,0.987970327925246,0.992288184975947,0.969525266446316,0.946927057487155,0.998696586813401,1.0463383813108,1.0074802839569,1.08123371313591,1.06486366047811,1.12069738299395,1.01575475748958,1.04129628470313,1.01782716428123,0.983647814702407,1.01191358381687,1.01091152684614
F9UTA7,0.946732045982953,0.961925729684489,0.952910717774192,1.00005534408728,1.01429863193018,1.02730898714107,0.997879553794298,1.02993670498437,0.988993524157034,0.967402295199142,0.976924163123603,1.00965382181153,1.01681645385103,1.00475777611559,1.02633243058814,1.0979905657766,1.08749644564004,1.06486846243263,1.08524763669968,1.12447129849731,1.06101856846749,0.927103696862399,0.968501853000019,0.958928974800583
F9UMJ3,0.647935833045606,0.682523859657189,0.717702409366691,0.877553213025047,0.900947807704996,0.997374819016548,0.981395382018046,1.08754241804661,0.970892973381953,1.09672910338409,1.09377494907854,1.05043762361227,0.86126006707084,0.804612376075169,0.834162200761079,1.09734951494412,1.0659586277318,1.11619498297984,1.13722408794739,1.22078413717918,1.15990395230048,1.24873784946786,1.21593768835559,1.0798219538041
Q88ZH4,0.791644722060722,0.772473862425706,0.783158013308116,0.799448459419508,0.803004593889845,0.829481610107297,0.911930655977954,0.920097707803887,0.892317577599987,0.993513805998751,0.962746390931236,0.993977088511497,0.966976021625176,1.04441255899482,1.04704709641513,1.0802747424043,1.06430693752751,1.07794030221688,1.2683004035725,1.02184522216374,1.04403045725289,1.24144882287753,1.19042807724366,1.55667846122815
F9UM38,1.28310079618904,1.30817643993807,1.33352498206475,1.23742363947875,1.28526505483433,1.24664136981689,1.28132954496158,1.26792590956455,1.30230076537531,1.3185820041886,1.33326702693332,1.25797020925037,0.637175029391411,0.576378433206268,0.585591863841105,0.65462263350616,0.646979806091236,0.649653947195304,0.701045363087914,0.97555952813764,0.950682715111924,0.997787580135775,0.990667187990272,0.719239734559233
F9URX6,0.933102766327622,0.914054461016355,0.936871964285683,0.88079887186861,0.880116135689141,0.898587582780041,0.773981716532459,0.820993421244185,0.822295418414738,0.749962714031951,0.767494607131115,0.752670141868309,1.31239085670437,1.45042253319422,1.46168233388291,1.37604624715924,1.32284547599786,1.33807225247433,1.10040208176258,0.938537712489337,0.975119877756752,0.907978719577207,0.913589821351222,1.07774257205641
F9UKY8,1.054945728403,1.06355726502342,1.09939888709405,1.02735057404815,1.05965703072941,1.08952435910404,1.14959172331037,1.17722998619328,1.13379950201405,1.18514811884411,1.15403540435371,1.15746970740573,0.997197300258447,0.954830927479334,0.955588536487671,0.806168143449079,0.839461458500884,0.811925698789615,0.902024891197572,0.935687471153868,0.986105657816383,0.97289950232364,0.976206764550245,0.935091967443007
F9UNA0,0.934518013850046,0.94045340204882,0.894403668718049,1.1589502031805,1.15341363067134,1.09970794800425,1.27577300044882,1.21898961882299,1.26504056243415,1.25280955800551,1.27113853642249,1.2663590748124,0.674041426147842,0.683683663276846,0.686795345298724,0.803323794048522,0.840449583116303,0.83455477952635,0.852790085594627,1.06606474038746,1.08766862880191,1.08765673761158,1.0965280909368,0.927767036803153
